AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,TOTAL_DELAY
OO,DEN,COS,28.00000041922435
UA,CLE,ORD,-9.99999625863201
UA,BDL,ORD,4.000008902609494
DL,JAC,SLC,-10.999998326888246
WN,MDW,RSW,75.00000148552935
OO,LAX,SAN,39.00000179207086
DL,DAB,ATL,27.999972847929794
EV,ORD,ELM,6.999985470719146
MQ,DFW,GPT,218.0000027159821
DL,MSP,SEA,-24.000005642148984
F9,MDW,TTN,28.00000580202208
WN,BWI,SAT,197.00000038192067
AS,SAN,OGG,-21.999994148402656
UA,IAH,SNA,-8.999996105029531
UA,DEN,EWR,22.000001116093905
AA,MSP,DFW,11.999996106171317
AA,ORD,DCA,133.99999898277517
WN,ATL,MDW,91.99999599359437
AA,ORD,LAX,6.000002951911831
DL,LGA,DTW,23.000002774479178
AS,BUR,SEA,-26.999996087282476
WN,MDW,LAS,722.0000029284754
WN,ATL,TPA,273.0000004763389
WN,MDW,CLE,48.00000082353769
OO,SLC,HLN,-28.000069691542784
OO,PDX,BUR,-9.000002589039006
DL,ATL,IND,-7.999996363662213
WN,DEN,LAX,48.999998979461516
MQ,DFW,GSO,172.99999977366247
DL,ATL,MLB,-19.999988991327925
WN,MCO,MDW,-20.000003801757458
UA,LAX,JFK,11.000001132803423
EV,ATL,CAE,-5.999998989415857
MQ,PNS,DFW,1.999988158327696
US,PHX,BOI,-14.999996020168318
US,CLT,DFW,-6.999999190484658
AA,SEA,ORD,542.9999936529156
US,PHX,SLC,-8.999997638580183
US,SYR,CLT,-7.000011217001344
UA,RIC,ORD,-15.999988180648138
AA,EGE,JFK,-12.000002103927201
UA,SFO,BOS,4.9999957365028465
AA,DFW,IAH,5.999999077365828
EV,IAH,IND,-11.999997601033861
OO,FSD,DEN,1.9999972502771328
US,RSW,DCA,-6.0000050794607915
WN,LAS,ELP,8.99999525706182
MQ,DFW,CRP,13.000007993618599
WN,MSP,ATL,80.99999433832893
US,PIT,CLT,-5.999998125022017
UA,EWR,SAT,45.99999799163406
WN,SNA,LAS,-5.000003932659858
OO,BOI,SFO,330.9999999175153
US,PHL,PHX,3.000003846058469
WN,MSY,MCI,32.00000317299531
AS,SLC,LAX,-26.999993961361433
UA,IAH,LAX,3.000002242629705
DL,AUS,ATL,-15.99999613174382
AA,DFW,TUS,1.9999973538224793
US,PHL,SEA,17.00000156188258
NK,LAS,ORD,-6.999998530770938
WN,DTW,BWI,-13.000002729726106
DL,ATL,PHX,2.9999992107736446
AA,DFW,SAN,34.0000041432722
UA,TPA,EWR,3.000004344132826
AA,CLT,ORD,-14.000000919297769
UA,DEN,FLL,70.99999507105613
DL,CHS,ATL,5.999997403055758
UA,DFW,EWR,-27.999998152679915
UA,IAH,EWR,235.00000275917165
EV,TRI,ATL,-17.999975178054655
AA,DFW,MIA,209.99999859332752
WN,MDW,SLC,50.000005513270146
MQ,MEM,MIA,-8.000008443510715
AA,ORD,TPA,23.00000243401889
US,LAX,PHL,-8.999999043473778
EV,ORD,SBN,-1.0000015005960279
WN,LAX,ABQ,6.9999992307106105
DL,DCA,ATL,-7.999998252906892
EV,IAH,RIC,11.000005722928126
NK,IAH,LAS,51.00000181004023
DL,PHX,ATL,5.999999835065541
OO,IAH,DFW,223.00000001474592
DL,FLL,JFK,-13.999999870370836
WN,FLL,TPA,3.000000688862933
UA,MSY,ORD,-41.00000195891959
AA,DCA,DFW,-11.99999745222393
WN,DAY,BWI,-9.999990641479265
WN,LAS,PHX,109.9999994114304
WN,BOS,HOU,37.999998972487
WN,BNA,LAS,42.999998285794575
WN,SMF,ONT,15.000003990786336
EV,CLE,IAD,-12.999997078946336
NK,DTW,IAH,71.99999993882847
AS,ORD,SEA,37.00000316487556
AA,MIA,STL,-0.9999931844690906
WN,DAL,TUL,-0.9999930373484176
DL,PDX,JFK,38.99999636011647
WN,SJC,SNA,18.999996782560665
DL,DTW,FLL,-25.000006214843573
UA,SFO,SEA,42.99999555589109
DL,CVG,RSW,-11.999994241595822
DL,JFK,DTW,314.999999047543
US,PHL,PHX,159.00000278641724
WN,TPA,SJU,55.00000456606736
WN,LAX,OAK,-3.0000018364072005
OO,IAH,DAL,6.000000607496599
B6,MCO,BOS,3.999994923160294
AA,DFW,ORD,3.999999083677551
WN,STL,BNA,77.99999900860865
EV,AUS,DTW,9.000000218192202
US,LAX,PHX,-1.000001306877742
AA,DFW,DEN,-13.000000299966374
WN,DCA,BNA,-5.000002620504489
DL,TPA,MSP,-1.9999986146549276
OO,PAH,ORD,-1.9999631442970411
DL,ATL,HDN,9.999973766520057
US,SJC,PHX,-15.000003967792686
WN,DEN,ABQ,-5.0000049741218575
OO,IAH,ASE,47.000012368799375
DL,DTW,BWI,12.99999787627856
WN,SAT,ATL,-13.000003348000021
DL,PBI,ATL,-20.00000278364532
DL,DTW,PHX,202.9999999894553
WN,SJC,LAX,-5.000002740333919
EV,CHS,EWR,14.999998455705978
DL,SLC,SAN,-14.999996505767754
OO,YUM,PHX,137.0000224037662
AA,SNA,DFW,22.99999840475745
UA,DEN,SMF,58.99999998207614
AS,SEA,ANC,42.00003135098922
EV,ATL,EVV,-7.0000012519060775
AS,PDX,DCA,-25.000000177069644
EV,DFW,IAH,-5.000002442504929
NK,SJU,MCO,48.99999761641933
WN,EWR,MDW,160.99999360474345
AA,DCA,DFW,-3.99999713794319
AS,SEA,PSP,-20.999997033831093
UA,IAH,EWR,104.00000249251255
VX,SFO,FLL,-1.0000038410680432
DL,SAT,MSP,5.99999852824774
AA,MCO,ORD,263.99999523449355
UA,SFO,IAD,47.0000027042355
DL,LAX,ATL,-2.999999132987611
UA,MIA,IAH,158.9999982826513
DL,JFK,SJU,-25.999996467927055
B6,SJU,JFK,0.9999963351569718
WN,MCI,BOS,37.99999877308472
MQ,DFW,AMA,7.000000452475742
WN,SJU,ATL,62.999994043816585
UA,BOS,IAH,5.999998344547617
B6,BDL,SJU,88.00001598431726
OO,DFW,ORD,127.99999981367529
B6,BUF,JFK,-10.000000665125484
EV,ORF,IAH,14.999992316785772
EV,ATL,MOB,32.999987593348706
UA,KOA,LAX,-18.999998528646685
US,RSW,CLT,-6.000006157728045
UA,SFO,IAH,0.9999975173822122
UA,ORD,FLL,-24.000004442155173
AA,CLT,DFW,-1.9999999667777644
OO,MSP,FSD,39.99999979318058
DL,ATL,SJU,-23.999996486457036
DL,DAB,ATL,-20.000027660413508
UA,DEN,DFW,21.999998094180096
WN,HOU,ATL,-12.000001455921897
MQ,DFW,GSO,87.00000016077308
MQ,DFW,DRO,-23.00001527814075
EV,ROA,ATL,-22.999979041464137
AA,PBI,LGA,-12.000002297947269
MQ,TLH,MIA,-21.9999934227965
MQ,GPT,DFW,174.00000222915477
B6,LAS,BOS,113.99999735545904
AA,MIA,JFK,-26.00000012003631
AA,DFW,BDL,1.9999668789950604
OO,FAT,SFO,327.0000097484882
DL,MSP,LAX,3.9999964976865954
WN,MCO,ISP,392.99998529841827
MQ,LIT,DFW,7.999994753472389
DL,PHL,SLC,-16.9999964901206
F9,MSP,DEN,-9.000000047176684
DL,LAS,SLC,-11.999997820297267
WN,MDW,LGA,628.0000061718782
US,CLT,LAS,20.00000212397627
DL,LAX,RDU,-14.999996929528024
OO,AZO,DTW,94.00001253725213
EV,ORD,FAR,145.00001954879048
MQ,BNA,ORD,50.99998937333262
US,CLT,LAX,-23.999997717825245
WN,DAL,DCA,-1.9999989939938345
OO,SLC,EKO,-12.999985330062103
UA,EWR,LAX,-5.0000017388367155
OO,SLC,SJC,-5.000001075411383
HA,KOA,HNL,-6.999998618648988
EV,EWR,DAY,56.999992730660054
DL,BOS,LGA,-6.999998909572845
WN,DAL,BNA,52.99999846470325
WN,LAS,GEG,65.99999534796325
AA,TPA,MIA,-27.00000351375386
MQ,ORD,FWA,6.999993200433558
WN,BNA,RDU,-14.000001935074685
UA,EWR,RSW,-1.0000075508118869
B6,SJU,EWR,-25.000002238842654
WN,MDW,ABQ,268.0000069393691
US,FLL,PHX,22.999998585006338
EV,IAH,CRP,53.00000903802878
DL,ATL,BNA,-10.000004026064062
DL,ATL,PIT,-21.000006503597724
MQ,ORD,CVG,6.9999903651966875
DL,CLT,ATL,-15.000000669302402
US,HNL,PHX,-4.999998865470829
UA,LAX,DEN,-13.999999020604761
WN,FLL,BNA,-25.00000432769346
EV,CHA,DTW,17.999995017549196
MQ,TYS,LGA,177.000003667914
US,CLT,MSY,28.00000054324247
DL,ATL,HOU,-18.000000525809348
HA,HNL,LIH,72.99999936162816
B6,JFK,SYR,-8.999991384335175
UA,BWI,LAX,26.0000009067492
US,PHX,HNL,10.999991577204145
F9,ATL,IAD,-1.9999949007153788
OO,CMX,ORD,148.00001216846957
UA,ORD,PDX,-10.999999550812696
WN,SMF,ONT,176.0000038342453
DL,BDL,ATL,24.000009063889898
DL,ATL,EWR,198.00000114887467
AA,DFW,BOS,238.99999748462565
AA,PHX,EWR,46.0000028595408
DL,CLT,ATL,-17.000002181223984
NK,SAN,LAS,-5.999996924586739
DL,JFK,SJU,2.000005033299864
EV,GRB,ORD,7.000007330752236
WN,MDW,TUS,223.00000037446327
B6,BOS,RSW,4.9999949021309575
OO,MSO,SLC,-30.000004590683837
WN,SJC,LAX,-12.000003911114668
OO,FAT,SFO,-4.9999890886540115
AA,MSP,DFW,-28.00000565905885
UA,EWR,SFO,-22.00000389029028
AS,SEA,DEN,-2.9999990760967847
EV,EVV,DTW,8.000004976829164
OO,SLC,AUS,-9.999999046245847
MQ,EVV,ORD,7.000003815558504
AS,DEN,SEA,-18.00000111648709
MQ,GNV,MIA,-30.000027053356867
AA,MCO,LAX,-11.000000029727502
EV,IAH,MAF,3.999999918142265
F9,MCO,ILG,343.00043635249136
AA,DFW,AUS,10.000001844894236
WN,DAL,MAF,47.00000445668457
WN,MKE,ATL,131.00000553738778
EV,EWR,DAY,12.999992807493868
US,DCA,RSW,46.999998467354715
MQ,DFW,GUC,35.000001327189736
UA,JFK,SFO,60.00000036159941
WN,MSY,DAL,-18.00000079306576
DL,ATL,GPT,-10.99999444978824
WN,SAN,SFO,34.000001309044976
WN,PDX,LAS,-10.000005838698698
UA,LAS,SFO,-17.000002036628857
US,PVD,CLT,0.9999869113484152
VX,LAX,FLL,17.000000369944498
F9,OMA,DEN,-17.999987249985793
B6,RSW,BOS,86.99999229490103
WN,SAT,MDW,48.99999721118636
WN,BNA,PNS,2.000005607116968
WN,ROC,MDW,44.000004601640086
AA,DCA,MIA,64.99999729310693
AA,GUC,DFW,-10.999995206405941
WN,BWI,MDW,42.0001051924358
EV,RIC,ORD,4.000009572983167
OO,MSP,CVG,2.999987570699332
WN,LAS,SMF,159.99999916712443
B6,FLL,DCA,-22.00000167853438
WN,MCO,ISP,-11.000015282904307
MQ,LIT,DFW,81.99999561862091
MQ,ORD,CVG,6.999989672253971
AA,SLC,DFW,34.00000077444021
DL,LGA,MCO,102.00000500016793
B6,ORD,SJU,73.0000051747956
WN,ATL,MSP,-18.00000135594933
AS,ANC,PHX,-35.999998973873964
DL,MCO,ATL,4.999997483902263
OO,LAX,SAN,11.00000157062021
B6,SLC,JFK,84.00000272541264
AA,DFW,SJU,127.00000469558373
OO,PDX,SFO,-16.000007773774314
DL,BNA,ATL,-17.00000332740977
OO,LAX,BOI,-1.9999969056902813
DL,JAX,ATL,8.000003481047731
WN,MSP,MDW,35.9999920810842
OO,ORD,LIT,6.000006797922428
EV,BUF,ORD,-26.000004314303744
B6,FLL,EWR,-2.999997351265314
OO,PHX,DRO,-27.000013122099567
EV,ATL,ABY,-16.00001941402052
WN,PHX,SMF,28.99999890872857
DL,ATL,MIA,-5.244707971030493e-06
WN,SEA,PHX,45.999993013826305
MQ,ORD,SGF,510.00000898913595
DL,ORD,MSP,113.00000081238971
AA,SAT,DFW,-27.00000145269501
AS,SEA,SAN,2.3230194940992988e-06
OO,MRY,LAX,-7.999990175697825
B6,BOS,DEN,29.000000011774766
WN,SFO,SAN,-12.000000419587295
DL,ATL,RDU,-8.999999492833787
WN,ICT,MDW,-37.00000276046885
WN,RDU,LAS,-1.0000044331523625
WN,DEN,SNA,92.00000079791832
AA,DCA,MIA,-5.000004336759623
B6,MCO,BDL,239.99999485881196
WN,MCO,SJU,9.00000212266663
DL,DTW,RSW,24.999995620138115
WN,OAK,SAN,31.99999607001876
DL,LIH,LAX,-20.99999048462346
WN,LAS,ELP,12.999995227491944
US,MKE,PHX,50.000006846157376
B6,SJU,MCO,-20.000004523878246
WN,MDW,PHX,-13.99999713185646
OO,MKE,DTW,147.00000302679328
WN,BWI,MKE,-7.999995771432474
NK,LAS,DTW,-9.00000011920406
UA,TPA,IAH,1.8565663992831105e-06
EV,ATL,TYS,71.99999407396314
EV,ATL,BOS,118.99999566887561
VX,LAS,SFO,-16.000000241010284
DL,ATL,GSO,-10.999997824335551
NK,LGA,ORD,7.000009762712207
OO,LAX,SJC,-15.999999758744117
OO,FLG,PHX,53.999968149238995
DL,MSP,JFK,25.999996179213195
B6,LGA,FLL,102.00000348345341
DL,SFO,JFK,18.999998844113193
US,OAK,PHX,-3.0000060129277983
OO,SLC,FAT,49.0000034469332
OO,ORD,MKE,95.00000515942838
AS,SEA,ONT,98.00000734084583
AA,DTW,DFW,15.999998418579509
US,DFW,PHX,231.00000019541244
AA,DFW,HNL,454.9999944092372
EV,CLE,MSP,-25.99999900872082
EV,IAD,RIC,-4.9999898348948335
WN,HOU,IND,32.00000377806182
US,RDU,PHL,18.9999959344083
EV,CMH,IAH,43.99999480054668
B6,MCO,EWR,108.00000141851035
F9,DTW,DEN,215.00000384408804
AA,MSY,DFW,120.99999965105167
DL,ATL,MCO,-3.0000011872674293
AA,DFW,DCA,-4.000000419480003
DL,MSP,MCO,-4.8013758515708105e-06
EV,RDU,BOS,45.999991065327066
AA,DFW,IAD,19.000003544722816
WN,SJC,SAN,-10.00000238603159
WN,SAN,MCO,65.00000130759241
WN,LAS,PHX,25.999999075898007
US,BOI,PHX,-5.9999980230312815
DL,PIT,ATL,157.0000038665133
WN,SAT,BWI,-12.000000010820557
MQ,XNA,ORD,255.9999989625625
NK,LGA,DFW,35.00000715813825
WN,RNO,PHX,14.999995382836094
MQ,ORD,BNA,20.99999443439538
NK,LGA,MYR,-37.00001606249439
WN,PHL,MCO,-6.999999367634139
UA,DEN,EWR,46.00000144588897
UA,OGG,SFO,1.999998390372852
WN,PHX,TPA,16.000001696941546
OO,PHX,YUM,94.99999702116365
OO,DTW,CLE,13.999993599094744
OO,ASE,SFO,161.0000118760626
MQ,DFW,SGF,7.000006783177518
WN,SAN,ABQ,19.999998335727774
OO,SFO,SBA,14.00001444360391
WN,HOU,TPA,12.99999986665556
EV,MSP,IAD,-11.000005130109535
WN,BWI,LAS,-24.000000005086832
WN,LAS,ICT,91.99999476078509
OO,PSC,SLC,-41.99999206540088
US,MCO,PHL,104.99999975337641
OO,PHX,DRO,-15.000015841921183
DL,MIA,ATL,87.99999807801602
HA,OGG,HNL,18.999999360934883
WN,MSY,DAL,318.99999992972835
B6,BOS,IAD,28.000002157107197
DL,ATL,PVD,1.9999871282473762
UA,EWR,ORD,2.999996426496054
US,BWI,CLT,-5.00000080172088
AA,IAD,LAX,51.00000637354809
WN,BWI,MCO,29.999998181236773
DL,DLH,MSP,11.000006489529525
WN,AUS,MCO,17.000003293747938
US,CLT,PHL,129.99999983645813
DL,ATL,AGS,-6.000005835491315
WN,SEA,PHX,-10.000007750144448
UA,DEN,ORD,48.99999765151839
UA,SFO,EWR,18.000001858354413
AA,BWI,DFW,-12.999999930775083
NK,IAH,LAS,81.00000375975863
WN,BUR,SJC,40.00000173973954
EV,MSP,SDF,-36.00000193939977
US,PHX,CLT,7.99999863546034
EV,MEM,EWR,-20.00000070150962
EV,SAT,DTW,-42.000005074852204
DL,LAX,MCO,50.00000160700639
DL,ATL,JAN,-17.000004227621453
OO,SNA,SFO,21.999994819452567
WN,DEN,HOU,-24.000004892901245
EV,ORD,FAR,166.00001904672243
WN,RIC,ATL,52.00001054335293
DL,EWR,ATL,-18.000005172599096
WN,STL,ATL,33.00000155135105
AA,MIA,IAH,14.999998594940724
MQ,DFW,AEX,1.9999970436092624
OO,DEN,MSO,57.99998058183701
US,CLT,DFW,4.000000696536894
AS,PDX,DCA,19.999998536626364
WN,BHM,DAL,80.00000086162366
DL,FLL,ATL,-3.0000008629669423
AA,LAS,ORD,-16.00000145051164
DL,BHM,ATL,8.999998432012294
DL,PHX,MSP,-15.000000501936903
B6,MCO,JFK,364.99999885079046
AA,SFO,JFK,-1.0000006216941486
AS,PSP,SFO,124.00001118727889
AA,LAS,ORD,-14.000000150943457
EV,EWR,MKE,0.9999984660702239
WN,MKE,ATL,572.0000052250574
WN,HOU,MSY,-15.000002185388887
UA,DEN,JAC,63.99999678641859
OO,GRB,MSP,13.000008413337582
US,BOS,PHL,-1.9024582869064943e-06
UA,LAX,IAH,7.000001350592065
AA,DFW,LGA,14.000001979301729
B6,JFK,RSW,15.999994754060218
DL,LAX,MSY,-13.99999851141969
AA,SFO,LAX,-2.000002745511246
WN,BWI,PVD,-7.000013682816849
AA,JFK,MIA,61.99999544950457
US,ATL,PHX,9.999998788493976
MQ,DFW,GRK,82.99999023515998
VX,LAS,JFK,-47.00000036063633
DL,LGA,PBI,1.0000113412042282
AA,ORD,BOS,29.99999808239451
MQ,DFW,XNA,104.00000134549
WN,IND,LAS,3.999995541301068
DL,DTW,JFK,138.9999996413312
OO,MKG,ORD,-26.00003844921695
EV,ABE,ATL,417.000006445846
EV,ORD,SAV,6.000005028333195
WN,SAN,OAK,-9.000000389420052
WN,BWI,ORF,70.00000095826306
UA,IAD,BOS,-7.999998474969942
UA,ORD,SFO,36.00000104809007
WN,DEN,PHX,43.999996849714954
AS,SAN,PDX,-8.999993471475477
US,LGA,DCA,564.0000040500877
DL,ATL,LAX,-11.999999547064021
EV,IAH,SDF,90.00000584426195
EV,CAK,ORD,111.00000416621279
UA,EWR,MCO,-19.00000472868347
US,PHX,LAS,-4.000000412039306
DL,DTW,MCO,85.99999797109285
MQ,LIT,ORD,6.999994873030701
US,BOS,DCA,-2.0000015351161124
OO,CVG,DTW,-4.9999951464941645
OO,LAR,DEN,16.99998647784931
AS,SJC,OGG,-2.000000042648985
AA,SMF,DFW,-1.0000030795368033
AA,SAN,DFW,15.000002150223242
OO,DEN,MFR,194.00000842460548
NK,ACY,FLL,-22.00001111319606
WN,SAN,SFO,37.00000193460983
WN,PHX,DEN,100.99999877811706
OO,DEN,GCC,69.99997311555177
UA,DEN,IAH,22.99999701822871
DL,MSP,CLT,0.9999942463006946
DL,JFK,DTW,-9.000003415140547
WN,AUS,ATL,79.0000036106222
MQ,CHA,DFW,83.99999539505536
DL,JFK,ATL,-38.00000274872203
B6,JFK,MCO,42.99999814074971
WN,DEN,AUS,26.99999832381038
WN,PHX,CMH,58.999997878285114
UA,LAS,SFO,-5.000001905890073
WN,ELP,PHX,65.00000291138038
HA,HNL,OGG,-14.999994100810902
AS,BUR,SEA,-25.99999561608758
WN,MDW,LGA,3.0000046156842686
OO,LAX,EUG,14.999994924530789
EV,AEX,IAH,-26.9999954185623
WN,LAS,RNO,-13.000001106778868
AA,MIA,LAX,69.99999989136637
WN,OAK,SNA,31.999996059605476
US,CLT,RSW,6.999997677550066
DL,LAX,MCO,1.6258178803241208e-06
EV,ATL,TRI,-15.000001228614572
WN,BDL,MCO,-16.999992214613187
AA,DFW,MCO,78.99999996305698
AA,DFW,EGE,129.99997516951578
EV,ROC,EWR,-25.999992927217086
EV,IAH,DTW,-18.00000323190453
EV,IAD,PVD,58.999990713197334
MQ,DFW,MHK,140.99999369734175
OO,ORD,CHO,80.99998732855053
US,CLT,EWR,-25.999997084615828
B6,RIC,BOS,7.000008472893104
UA,ORD,SAN,19.000005054232957
OO,MSP,DIK,-29.999989696074202
AA,LAX,OGG,-10.000002091286255
EV,ATL,AGS,-8.000007326457627
UA,LGA,IAH,7.000006791284392
EV,MSP,IAH,380.99999086185136
MQ,IND,ORD,382.9999903263856
MQ,LIT,DFW,-4.0000044468415865
UA,HNL,SFO,-19.000002608497887
EV,IAD,CMH,1.00000210958882
WN,SMF,DEN,-3.0000055126423817
EV,ROC,IAD,392.000006280688
AA,BWI,DFW,-5.000000950957528
WN,TUS,LAX,7.000003002749327
WN,LGA,ATL,134.00000399205214
DL,RNO,SLC,-29.000003145729785
B6,BOS,SFO,-5.999999422591394
AA,LAX,JFK,-8.999998938659843
AS,LAX,SEA,895.000000296965
OO,TUL,SLC,4.0000118984170925
WN,PHX,ONT,-0.9999947713065964
EV,IAH,CVG,14.99999260580151
US,BWI,CLT,-1.1262000754186374e-06
MQ,CVG,ORD,-17.999996151066725
WN,BOS,HOU,620.9999996518317
WN,TPA,MDW,-11.000000812589903
AS,SEA,ANC,36.00003159279327
DL,MEM,ATL,117.99999869225206
NK,DTW,LAX,150.00000352981917
EV,MSN,DTW,343.99999576817527
DL,MSY,ATL,-19.000001465741377
AS,SLC,SEA,-14.999996081815581
US,BDL,CLT,25.000008213570155
OO,FSD,DEN,171.99999719344953
AA,DFW,HDN,-12.000026007869089
AA,SAT,DFW,-19.00000245553366
AA,DFW,OMA,-23.999997798715114
WN,ATL,MKE,48.00000423666711
OO,SLC,RAP,-7.000000906212499
WN,BNA,LAS,-18.000002847604243
DL,ATL,ELP,-22.00000552745435
EV,SDF,ATL,-29.999995407835222
WN,BHM,BWI,58.000001137947244
OO,RDM,SLC,-15.999992443435097
WN,CAK,DCA,-30.999999503467798
F9,MCO,MDT,26.000001015144584
EV,BTR,IAH,-23.000000522187285
AA,DTW,DFW,24.99999789900135
UA,SFO,IAH,241.99999829506393
AS,SEA,LAX,-9.000001604025584
US,ORD,PHX,6.999999103403457
AA,MIA,MCO,-16.00000259768626
US,BOS,LGA,31.000002002749373
DL,ORD,DTW,7.999996613893678
UA,RSW,EWR,179.9999979706287
DL,SFO,DTW,483.9999978706186
DL,ATL,SDF,-7.999994940703957
WN,CRP,HOU,-12.00000397538583
NK,SAN,LAS,47.00000348578325
US,PHL,RDU,23.00000387001173
B6,SEA,BOS,30.999990255188813
WN,HOU,BNA,-12.000004664905163
WN,PHX,SAN,-19.999999262837825
US,SFO,CLT,-14.000001836055269
US,TPA,CLT,-18.000000111857773
US,CLT,BOS,-18.00000355420685
WN,ORF,BWI,5.999996511337304
B6,SJU,MCO,-5.0000044182921215
AA,DFW,MSP,66.00000172119066
OO,DEN,MTJ,47.99997873564372
US,LAX,PHX,-2.9999987741853076
UA,IAH,DCA,-4.000000458049229
WN,DEN,BOI,-24.999998190939536
OO,SLC,GCC,-11.000023883397809
UA,BOS,SFO,58.000000972991415
DL,OMA,ATL,-10.999991182621912
WN,HOU,CRP,-1.9999910619375072
WN,SMF,LAS,14.999996542481195
DL,DTW,FLL,1.9999943961200088
AA,DFW,MCO,44.00000042197149
MQ,FAR,DFW,1.000001383276853
UA,EWR,DEN,6.9999959722785405
OO,PHX,MRY,4.000031964403107
NK,ORD,LAS,-17.999996332723896
WN,BNA,RDU,-1.000001780532891
EV,EWR,DTW,157.9999912717777
EV,MOB,ATL,223.00000263373556
DL,RSW,LGA,6.999997095079561
AS,SEA,ANC,45.00003100394667
UA,SAT,IAH,-5.00000252308012
B6,BOS,DCA,-14.000002474845957
WN,MDW,MCI,-14.999993473477474
WN,ABQ,LAX,2.000003345695717
DL,MSP,SEA,63.99999220779864
MQ,DFW,PIA,6.999997216889941
WN,DCA,ATL,91.0000026397134
DL,BDL,ATL,17.00000833086753
US,BWI,PHX,63.00000200179758
MQ,LIT,ORD,-34.00000734060318
US,EWR,CLT,-27.000004022938434
WN,BUF,MDW,72.99999578033952
OO,MSP,DSM,-5.00001038626678
EV,PNS,IAH,-9.000012207092986
B6,ORH,MCO,-14.999922622255085
B6,MCO,AUS,-21.999999793257288
OO,SLC,PSC,158.99996376678658
WN,DEN,RDU,108.00000049685215
B6,PBI,JFK,184.9999982426198
VX,SFO,DAL,4.000000170983128
WN,DAL,SAT,45.000005899092606
EV,AGS,ATL,-10.000012974024521
WN,BNA,ECP,70.00001212389985
WN,LAS,OAK,77.99999812781259
UA,ORD,MCO,127.00000017079921
B6,JFK,FLL,-17.000005152156113
DL,SFO,MSP,17.999998376734034
WN,LAX,RNO,150.99999982593897
EV,DFW,DTW,37.99999721924875
MQ,ORD,TVC,1.9999950833765183
UA,LAX,DEN,31.00000036044701
HA,HNL,LIH,-14.000001231215563
HA,HNL,OGG,35.00000645736839
UA,IAD,SAN,9.000007841885843
EV,PNS,IAH,-25.000012382236385
AA,MIA,LGA,-1.293434692684059e-06
HA,OGG,HNL,-1.0000007293165467
DL,JFK,ATL,19.999998045319032
UA,BOS,ORD,12.999999934341506
WN,ATL,MDW,0.9999981773117312
AA,LIH,LAX,25.000008461654772
MQ,ORD,BUF,34.00000435033345
WN,HOU,DAL,25.999999994477875
WN,MDW,DEN,275.00000391488976
OO,ONT,SFO,-18.000001304041753
WN,TPA,DEN,36.000000048202686
EV,BNA,EWR,6.9999983348066905
UA,AUS,DEN,-32.999996420190236
AA,PHX,DFW,1.0000000817380368
MQ,SPI,DFW,87.00000203469061
EV,ATL,MDT,-2.000003599746833
UA,EWR,ORD,41.99999537438103
F9,DEN,SLC,7.000003709639394
US,PHX,HNL,-4.000008005548963
WN,LAS,SJC,11.000000098567025
MQ,TXK,DFW,7.000033632204847
WN,PHX,ABQ,-10.00000424379045
US,PHX,LAS,-16.00000047090824
EV,CHA,ATL,-2.0000026307959757
WN,MSP,MDW,-13.0000083159264
UA,ORD,HNL,48.99999744871732
AA,DFW,BWI,16.00000333781754
MQ,CMH,ORD,-9.000005680275521
MQ,CLL,DFW,-12.000018579908065
US,MIA,DCA,-19.000003284600822
B6,SJU,EWR,132.9999972882995
DL,BOS,MSP,9.999999401762942
AA,ORD,FLL,24.99999774958134
DL,ATL,ECP,-24.999986491625144
US,MCO,CLT,4.999997690214073
B6,JFK,SMF,298.9999999770053
WN,MDW,DEN,142.00000381302584
EV,ATL,AEX,27.99999814658517
AA,DFW,RNO,179.0000007969791
DL,MSP,DCA,179.9999948282321
UA,LAS,DEN,23.999998629494613
MQ,MIA,CMH,8.99999417733013
AA,DCA,DFW,-10.999998526205538
MQ,CID,ORD,7.000006058967564
DL,HNL,LAX,20.999998777755103
WN,LAS,SFO,-2.424795219724274e-06
OO,SAN,LAX,10.999999661171273
UA,MSY,SFO,-16.000001262461765
WN,MSY,DAL,-16.00000043516406
EV,LEX,ORD,37.0000031229216
EV,FSD,DEN,-14.00000365517758
OO,GTF,DEN,14.00002231603112
WN,BNA,SAT,221.99999785776376
WN,STL,GRR,-6.999997770683336
UA,SJU,IAD,226.99999712403402
US,BOS,CLT,-6.000000818070021
AA,DFW,AUS,92.00000301776215
DL,HSV,ATL,179.99999466196013
UA,IAH,LAX,-0.9999973778371611
UA,SAN,IAH,9.000001095558432
WN,MHT,MDW,23.999989107571587
UA,ROC,ORD,13.000007463591071
US,LGA,CLT,17.00000558863132
MQ,DFW,BTR,-14.000000637818125
HA,LIH,HNL,-16.99999080170275
MQ,LGA,STL,11.000009659826102
DL,LGA,MCO,-15.999994543537987
AA,DFW,DEN,24.000000658185463
F9,DEN,LAX,65.00000321235149
DL,ATL,PBI,31.000004954602048
F9,LGA,MIA,149.00000415096423
B6,SFO,FLL,42.999997394800104
B6,BDL,FLL,5.000004909272256
OO,LAS,SEA,199.99999455648086
DL,CMH,LAX,376.0000009276124
US,DCA,BOS,9.999999625179974
WN,CLE,BNA,19.99999888151105
B6,JFK,AUS,22.999998767759518
DL,MSY,ATL,-12.000001582321325
MQ,ORD,MLI,55.999988079629325
DL,DTW,MCO,-27.000004184649463
DL,MSP,LAS,37.99999812559903
